0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SUB-JA-2022-191965,JUDICIAL EN VÍA DE APREMIO,2978 0000 06 0150 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"99.066,44 €",Sin lotes,BOE-B-2022-33709,"193.300,00 €","0,00 €",Sin puja mínima,"3.866,00 €","9.665,00 €",JUZGADO 1ª INST E INSTRUCC. 2 - HARO,
SUB-JA-2022-201087,JUDICIAL EN VÍA DE APREMIO,3728 3096 06 0479 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"51.438,97 €",Sin lotes,BOE-B-2022-33769,"101.056,56 €","0,00 €",Sin puja mínima,"2.021,14 €","5.052,82 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-JA-2022-203261,JUDICIAL EN VÍA DE APREMIO,2214 0000 06 0147 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"22.071,89 €",Sin lotes,BOE-B-2022-33754,"206.734,00 €","0,00 €",Sin puja mínima,"4.134,68 €","10.336,70 €",JUZGADO 1ª INST E INSTRUCC. 1 - TREMP,
SUB-JA-2022-203268,JUDICIAL EN VÍA DE APREMIO,2927 0000 06 0164 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"79.105,12 €",Sin lotes,BOE-B-2022-33690,"149.874,50 €","0,00 €",Sin puja mínima,"2.997,49 €","7.493,72 €",JUZGADO 1ª INST E INSTRUCC. 3 - CARMONA,
SUB-JA-2022-202752,JUDICIAL EN VÍA DE APREMIO,2011 0000 05 0199 16,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"101.114,24 €",Sin lotes,BOE-B-2022-33747,"232.127,85 €","0,00 €",Sin puja mínima,"4.642,55 €","11.606,39 €",JUZGADO 1ª INST E INSTRUCC. 5 - TALAVERA DE LA REINA,
SUB-JA-2022-201550,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0065 18,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"64.908,39 €",Sin lotes,BOE-B-2022-33721,"105.819,00 €","0,00 €",Sin puja mínima,"2.116,38 €","5.290,95 €",JUZGADO 1ª INSTANCIA 100 - MADRID,
SUB-JA-2022-190542,JUDICIAL EN VÍA DE APREMIO,4081 0000 06 0600 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"343.751,12 €",Sin lotes,BOE-B-2022-33700,"276.400,00 €","0,00 €",Sin puja mínima,"5.528,00 €","13.820,00 €",JUZGADO 1ª INST E INSTRUCC. 3 - DOS HERMANAS,
SUB-JA-2022-203070,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0187 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"263.028,68 €",Sin lotes,BOE-B-2022-33722,"272.700,00 €","0,00 €",Sin puja mínima,Sin tramos,"13.635,00 €",JUZGADO 1ª INSTANCIA 32 - MADRID,
SUB-JA-2022-202870,JUDICIAL EN VÍA DE APREMIO,0764 0000 17 0164 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"155.326,37 €",Sin lotes,BOE-B-2022-33697,"203.205,08 €","0,00 €",Sin puja mínima,"4.064,10 €","10.160,25 €",JUZGADO 1ª INST E INSTRUCC. 3 - CERDANYOLA DEL VALLES,
SUB-JA-2022-202168,JUDICIAL EN VÍA DE APREMIO,4224 0000 06 1417 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"31.156,98 €",Sin lotes,BOE-B-2022-33753,"40.500,00 €","40.500,00 €",Sin puja mínima,Sin tramos,"2.025,00 €",JUZGADO 1ª INST E INSTRUCC. 2 - TORTOSA,
SUB-JA-2022-200377,JUDICIAL EN VÍA DE APREMIO,4296 0000 06 0146 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"2.207.563,87 €",13,Separada para cada lote,BOE-B-2022-33731,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 2 - OCAÑA
SUB-JA-2022-189142,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0244 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"208.355,46 €",Sin lotes,BOE-B-2022-33724,"247.200,00 €","0,00 €",Sin puja mínima,"4.944,00 €","12.360,00 €",JUZGADO 1ª INSTANCIA 100 - MADRID,
SUB-JA-2022-199371,JUDICIAL EN VÍA DE APREMIO,3028 0000 00 1040 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"126.334,25 €",Sin lotes,BOE-B-2022-33728,"128.800,00 €","0,00 €",Sin puja mínima,"2.576,00 €","6.440,00 €",JUZGADO 1ª INSTANCIA 12 - MALAGA,
SUB-JA-2022-202719,JUDICIAL EN VÍA DE APREMIO,4219 0000 06 0066 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"106.216,03 €",Sin lotes,BOE-B-2022-33749,"170.433,53 €","0,00 €",Sin puja mínima,"3.408,67 €","8.521,67 €",JUZGADO 1ª INSTANCIA 6 - TARRAGONA,
SUB-JA-2022-203031,JUDICIAL EN VÍA DE APREMIO,1250 0000 05 0212 08,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"1.207,19 €",Sin lotes,BOE-B-2022-33712,"5.139,00 €","0,00 €",Sin puja mínima,"102,78 €","256,95 €",JUZGADO 1ª INSTANCIA 2 - JEREZ DE LA FRONTERA,
SUB-JA-2022-203310,JUDICIAL EN VÍA DE APREMIO,4856 0000 06 0076 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"203.415,59 €",Sin lotes,BOE-B-2022-33755,"310.960,00 €","310.960,00 €",Sin puja mínima,"6.219,20 €","15.548,00 €",JUZGADO 1ª INST E INSTRUCC. 3 - TUI,
SUB-JA-2022-201615,JUDICIAL EN VÍA DE APREMIO,2922 0000 06 0151 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"126.590,30 €",Sin lotes,BOE-B-2022-33705,"164.211,26 €","0,00 €",Sin puja mínima,"3.284,22 €","8.210,56 €",JUZGADO 1ª INSTANCIA 3 - FUENGIROLA,
SUB-JA-2022-203329,JUDICIAL EN VÍA DE APREMIO,3589 0000 10 0058 22,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"33.046,31 €",Sin lotes,BOE-B-2022-33735,"85.975,37 €","0,00 €",Sin puja mínima,"1.719,50 €","4.298,76 €",JUZGADO 1ª INSTANCIA 4 - PONTEVEDRA,
SUB-JA-2022-202952,JUDICIAL EN VÍA DE APREMIO,2935 0000 05 0594 17,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"3.927,14 €",Sin lotes,BOE-B-2022-33727,"263.934,00 €","0,00 €",Sin puja mínima,"5.278,68 €","13.196,70 €",JUZGADO 1ª INSTANCIA 3 - MALAGA,
SUB-JA-2022-203447,JUDICIAL EN VÍA DE APREMIO,1323 0000 06 0614 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"101.138,81 €",Sin lotes,BOE-B-2022-33692,"212.750,24 €","0,00 €",Sin puja mínima,Sin tramos,"10.637,51 €",JUZGADO 1ª INSTANCIA 1 - CASTELLON DE LA PLANA,
SUB-JA-2022-197365,JUDICIAL EN VÍA DE APREMIO,3214 0000 06 0046 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"81.355,43 €",Sin lotes,BOE-B-2022-33763,"125.083,20 €","125.083,20 €",Sin puja mínima,Sin tramos,"6.254,16 €",JUZGADO 1ª INST E INSTRUCC. 1 - XINZO DE LIMIA,
SUB-JA-2022-203515,JUDICIAL EN VÍA DE APREMIO,0858 0000 06 0710 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"123.477,53 €",Sin lotes,BOE-B-2022-33742,"220.929,00 €","0,00 €",Sin puja mínima,"4.418,58 €","11.046,45 €",JUZGADO 1ª INST E INSTRUCC. 4 - SANTA COLOMA GRAMENET,
SUB-JA-2022-199215,JUDICIAL EN VÍA DE APREMIO,1930 0000 06 1516 18,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"299.734,46 €",Sin lotes,BOE-B-2022-33701,"426.210,00 €","426.210,00 €",Sin puja mínima,Sin tramos,"21.310,50 €",JUZGADO 1ª INST E INSTRUCC. 6 - EL VENDRELL,
SUB-JA-2022-203201,JUDICIAL EN VÍA DE APREMIO,2064 0000 06 0579 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"28.251,70 €",Sin lotes,BOE-B-2022-33715,"91.732,00 €","91.732,00 €",Sin puja mínima,"1.834,64 €","4.586,60 €",JUZGADO 1ª INST E INSTRUCC. 3 - LINARES,
SUB-JA-2022-202834,JUDICIAL EN VÍA DE APREMIO,4851 0000 06 0119 22,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"22.125,21 €",Sin lotes,BOE-B-2022-33759,"71.673,25 €","0,00 €",Sin puja mínima,"1.433,46 €","3.583,66 €",JUZGADO 1ª INSTANCIA 14 - VALLADOLID,
SUB-JA-2021-186104,JUDICIAL EN VÍA DE APREMIO,2068 0000 06 0694 15,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"62.500,50 €",Sin lotes,BOE-B-2022-33716,"77.676,00 €","0,00 €",Sin puja mínima,"1.553,52 €","3.883,80 €",JUZGADO 1ª INST E INSTRUCC. 4 - LINARES,
SUB-JV-2022-202419,JUDICIAL VOLUNTARIA,2959 0000 05 0693 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"0,00 €",Sin lotes,BOE-B-2022-33726,"356.250,00 €","0,00 €",Sin puja mínima,"2.000,00 €","17.812,50 €",JUZGADO 1ª INSTANCIA 8 - MALAGA,
SUB-JC-2022-201979,JUDICIAL CONCURSAL,2205 0000 52 0600 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"229.113,77 €",Sin lotes,BOE-B-2022-33717,"40.755,84 €","0,00 €",Sin puja mínima,Sin tramos,"2.037,79 €",JUZGADO 1ª INSTANCIA 6 - LOGROÑO,
SUB-JA-2022-202635,JUDICIAL EN VÍA DE APREMIO,3728 3105 06 1635 15,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"94.357,43 €",Sin lotes,BOE-B-2022-33771,"122.320,00 €","0,00 €",Sin puja mínima,"2.446,41 €","6.116,00 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-JA-2022-203135,JUDICIAL EN VÍA DE APREMIO,0820 0000 05 1041 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"113.455,48 €",Sin lotes,BOE-B-2022-33740,"157.862,99 €","0,00 €",Sin puja mínima,"3.157,25 €","7.893,14 €",JUZGADO 1ª INSTANCIA 6 - SABADELL,
SUB-JA-2019-130921,JUDICIAL EN VÍA DE APREMIO,4961 0000 06 0572 13,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"103.819,01 €",Sin lotes,BOE-B-2022-33694,"113.669,00 €","0,00 €",Sin puja mínima,"2.273,38 €","5.683,45 €",JUZGADO 1ª INSTANCIA 8 - CASTELLON DE LA PLANA,
SUB-AT-2022-22R4586001263,AGENCIA TRIBUTARIA,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),Sin lotes,BOE-B-2022-33835,"105.372,82 €","132.501,11 €",Sin puja mínima,"2.000,00 €","5.268,64 €",U.R. SUBASTAS CASTILLA-MANCHA - TOLEDO,,,
SUB-JA-2022-203142,JUDICIAL EN VÍA DE APREMIO,5079 0000 06 0604 16,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"156.207,55 €",Sin lotes,BOE-B-2022-33750,"157.000,00 €","0,00 €",Sin puja mínima,"3.140,00 €","7.850,00 €",JUZGADO 1ª INSTANCIA 8 - TERRASSA,
SUB-JA-2022-201849,JUDICIAL EN VÍA DE APREMIO,4207 0000 06 0876 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"775.368,40 €",3,Separada para cada lote,BOE-B-2022-33702,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 5 - ESTEPONA
SUB-JA-2022-202849,JUDICIAL EN VÍA DE APREMIO,3659 0000 06 0097 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"70.240,32 €",Sin lotes,BOE-B-2022-33734,"108.993,43 €","0,00 €",Sin puja mínima,Sin tramos,"5.449,67 €",JUZGADO 1ª INST E INSTRUCC. 6 - PARLA,
SUB-JA-2022-201162,JUDICIAL EN VÍA DE APREMIO,3899 0000 06 0835 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"71.253,88 €",Sin lotes,BOE-B-2022-33743,"107.257,50 €","107.257,50 €",Sin puja mínima,"2.145,15 €","5.362,88 €",JUZGADO 1ª INSTANCIA 7 - SANTANDER,
SUB-JA-2022-202414,JUDICIAL EN VÍA DE APREMIO,4194 0000 06 0732 20,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"91.067,43 €",Sin lotes,BOE-B-2022-33737,"160.603,24 €","160.603,24 €",Sin puja mínima,Sin tramos,"8.030,16 €",JUZGADO 1ª INSTANCIA 4 - REUS,
SUB-JA-2022-196785,JUDICIAL EN VÍA DE APREMIO,2712 0000 06 0216 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"31.212,42 €",Sin lotes,BOE-B-2022-33720,"31.212,42 €","42.741,62 €",Sin puja mínima,"624,24 €","1.560,62 €",JUZGADO 1ª INSTANCIA 4 - LUGO,
SUB-JA-2022-201773,JUDICIAL EN VÍA DE APREMIO,3118 0000 06 0599 17,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"163.052,46 €",Sin lotes,BOE-B-2022-33751,"180.354,61 €","180.354,61 €",Sin puja mínima,"3.607,09 €","9.017,73 €",JUZGADO 1ª INSTANCIA 2 - TORREMOLINOS,
SUB-JA-2022-202851,JUDICIAL EN VÍA DE APREMIO,3278 0000 06 0125 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"83.893,70 €",Sin lotes,BOE-B-2022-33689,"152.415,66 €","0,00 €",Sin puja mínima,"3.048,31 €","7.620,78 €",JUZGADO 1ª INST E INSTRUCC. 1 - CANGUES D'ONIS/CANGAS DE ONIS-CANGAS DE ONIS,
SUB-JA-2020-152020,JUDICIAL EN VÍA DE APREMIO,1553 0000 06 0273 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"12.024,36 €",Sin lotes,BOE-B-2022-33703,"35.720,00 €","0,00 €",Sin puja mínima,"714,40 €","1.786,00 €",JUZGADO 1ª INSTANCIA 1 - FERROL,
SUB-JA-2022-201753,JUDICIAL EN VÍA DE APREMIO,4219 0000 06 0309 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"319.305,46 €",7,Separada para cada lote,BOE-B-2022-33748,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INSTANCIA 6 - TARRAGONA
SUB-JA-2022-201745,JUDICIAL EN VÍA DE APREMIO,2720 0000 06 1367 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"141.822,21 €",Sin lotes,BOE-B-2022-33730,"268.500,00 €","0,00 €",Sin puja mínima,"1.000,00 €","13.425,00 €",JUZGADO 1ª INSTANCIA 6 - MATARO,
SUB-JA-2022-196423,JUDICIAL EN VÍA DE APREMIO,2079 0000 06 0031 17,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"195.100,35 €",Sin lotes,BOE-B-2022-33756,"211.734,00 €","0,00 €",Sin puja mínima,"4.234,68 €","10.586,70 €",JUZGADO 1ª INST E INSTRUCC. 1 - UBEDA,
SUB-JA-2022-201474,JUDICIAL EN VÍA DE APREMIO,0882 0000 17 0973 19,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"67.849,75 €",Sin lotes,BOE-B-2022-33685,"130.224,51 €","0,00 €",Sin puja mínima,"2.604,49 €","6.511,22 €",JUZGADO 1ª INSTANCIA 2 - BADAJOZ,
SUB-JA-2022-202999,JUDICIAL EN VÍA DE APREMIO,0266 0000 06 0859 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"152.279,14 €",2,Separada para cada lote,BOE-B-2022-33741,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 4 - SANT VICENT DEL RASPEIG
SUB-JA-2022-203029,JUDICIAL EN VÍA DE APREMIO,2359 0000 06 1303 21,03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),23-11-2022 18:00:00 CET (ISO: 2022-11-23T18:00:00+01:00),"148.605,03 €",Sin lotes,BOE-B-2022-33695,"148.605,03 €","0,00 €",Sin puja mínima,"2.972,10 €","7.430,25 €",JUZGADO 1ª INST E INSTRUCC. 7 - CERDANYOLA DEL VALLES,
SUB-JA-2022-203054,JUDICIAL EN VÍA DE APREMIO,0754 0000 06 0297 12,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"143.263,98 €",Sin lotes,BOE-B-2022-33341,"263.223,93 €","0,00 €",Sin puja mínima,"5.264,47 €","13.161,19 €",JUZGADO 1ª INSTANCIA 3 - HOSPITALET DE LLOBREGAT (L'),
SUB-JA-2022-203073,JUDICIAL EN VÍA DE APREMIO,4745 0000 06 0136 21,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"123.652,47 €",Sin lotes,BOE-B-2022-33326,"141.300,00 €","0,00 €",Sin puja mínima,"2.826,00 €","7.065,00 €",JUZGADO 1ª INST E INSTRUCC. 3 - GERNIKA-LUMO,
SUB-JA-2022-203077,JUDICIAL EN VÍA DE APREMIO,4962 0000 06 1796 13,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"692.171,91 €",Sin lotes,BOE-B-2022-33335,"1.579.217,84 €","1.579.217,84 €",Sin puja mínima,Sin tramos,"78.960,89 €",JUZGADO 1ª INSTANCIA 7 - GRANOLLERS,
SUB-JA-2022-199260,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0178 18,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"90.491,41 €",Sin lotes,BOE-B-2022-33366,"143.011,25 €","0,00 €",Sin puja mínima,"2.860,22 €","7.150,56 €",JUZGADO 1ª INSTANCIA 100 - MADRID,
SUB-JA-2022-203093,JUDICIAL EN VÍA DE APREMIO,4827 0000 06 1480 17,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"27.615,16 €",Sin lotes,BOE-B-2022-33333,"104.287,42 €","0,00 €",Sin puja mínima,"2.085,74 €","5.214,37 €",JUZGADO 1ª INSTANCIA 18 - GRANADA,
SUB-JA-2022-203099,JUDICIAL EN VÍA DE APREMIO,0754 0000 06 1587 14,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"176.917,71 €",Sin lotes,BOE-B-2022-33342,"278.553,60 €","0,00 €",Sin puja mínima,"5.571,07 €","13.927,68 €",JUZGADO 1ª INSTANCIA 3 - HOSPITALET DE LLOBREGAT (L'),
SUB-JA-2022-198988,JUDICIAL EN VÍA DE APREMIO,3519 0000 05 0379 15,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"94.290,50 €",Sin lotes,BOE-B-2022-33422,"199.425,00 €","0,00 €",Sin puja mínima,Sin tramos,"9.971,25 €",JUZGADO 1ª INSTANCIA 1 - SAN BARTOLOME DE TIRAJANA,
SUB-JA-2022-198950,JUDICIAL EN VÍA DE APREMIO,0867 0000 06 0591 21,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"128.608,28 €",Sin lotes,BOE-B-2022-33437,"230.034,15 €","0,00 €",Sin puja mínima,"4.600,68 €","11.501,71 €",JUZGADO 1ª INSTANCIA 3 - TERRASSA,
SUB-AT-2022-22R4586001256,AGENCIA TRIBUTARIA,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),Sin lotes,BOE-B-2022-33652,"103.744,85 €","103.744,85 €",Sin puja mínima,"2.000,00 €","5.187,24 €",U.R. SUBASTAS CASTILLA-MANCHA - TOLEDO,,,
SUB-JA-2022-198868,JUDICIAL EN VÍA DE APREMIO,2884 0000 06 0049 21,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"223.378,78 €",2,Separada para cada lote,BOE-B-2022-33321,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INSTANCIA 4 - FUENLABRADA
SUB-AT-2022-22R4586001248,AGENCIA TRIBUTARIA,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),Sin lotes,BOE-B-2022-33557,"25.386,34 €","46.871,46 €",Sin puja mínima,"500,00 €","1.269,31 €",U.R. SUBASTAS CASTILLA-MANCHA - TOLEDO,,,
SUB-JA-2022-198561,JUDICIAL EN VÍA DE APREMIO,4526 0000 06 0512 21,01-11-2022 18:00:00 CET (ISO: 2022-11-01T18:00:00+01:00),21-11-2022 18:00:00 CET (ISO: 2022-11-21T18:00:00+01:00),"56.709,93 €",2,Separada para cada lote,BOE-B-2022-33295,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 2 - CARLET
